individualID,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
NEON.PLA.D01.HARV.05643,-0.41360292903882906,-0.3981300877399096,-0.3340349705133887,-0.5830839663027426,0.8656206304025595,0.1727263391580515,0.5811043697481003,0.685185112413404,-0.9220973147560182,-0.22379502160746848,-0.7969827221656884,-0.5743809749371331,-0.6330418677634595,0.4168700028668544,0.6350510726950085,0.1914117267620241,1.236544280871766,-2.6704797934714533,-2.299435691632214,0.7382788288394255
NEON.PLA.D01.HARV.05643,-0.3223615092059711,-0.029754387336871392,0.08932196075776468,-0.2916554495206123,0.7179459356378178,0.7550335624188672,0.7102664775123411,1.1428950415535544,-0.778706118691614,-0.07072108589839735,-0.4928981239451055,-0.23807272657894366,-0.3365890048376691,0.1681458392525256,0.3990732361211169,0.006108533447554256,1.194399224738598,-2.7186999305962756,-2.3576792537728726,0.6801669448800368
NEON.PLA.D01.HARV.05643,-0.5186011360713031,-0.7743125259029037,-0.7280882121977038,-1.0208972394978186,1.7796339279142825,0.2762739093484829,0.35736436417971307,0.5056335992554771,-1.4083894097736898,-1.9277793956086098,-1.5180492009522886,-1.5129299961319294,-1.609920123206692,1.143380840487985,1.5067063658333129,0.750499880693697,1.6835115030734533,-3.494935205414328,-3.605023738276861,1.1353072723358035
NEON.PLA.D01.HARV.05643,-0.3288883515978879,-0.15697179197900432,-0.037944069091536914,-0.42027443420963295,1.3345251654727703,0.9079462827822962,0.7452830371763159,1.0549559714070027,-0.8395716639346542,-0.7379798437105861,-0.6803986659508231,-0.5511592110192256,-0.6608152030657505,0.5077458324354103,0.873193775881555,0.2637484872033835,1.2453552304807387,-2.9146567152275944,-2.7337107641931286,0.7474845008693618
NEON.PLA.D01.HARV.05632,-0.5270811662159738,-0.5878638844108232,-0.5457425722554936,-0.6458671629709731,0.7355036302736836,-0.5442038319371225,-0.33645901521111876,-0.5572111690259355,-0.9510072626149916,-0.1284760471675342,-0.6778837901256477,-0.2646372125207733,-0.25346613932866413,0.41209958756100634,0.7856280753007748,0.2606941336581844,0.7975385393511514,-2.298646317204069,-1.821026011779277,0.4463374980358725
NEON.PLA.D01.HARV.05632,-0.6849020706389963,-0.5675075484236155,-0.5083091497781723,-0.6282961821360319,1.4501856164869096,-0.2654001024516038,-0.40337935905124644,-0.49726755872680023,-0.9707359716077989,-0.43925762982792116,-0.7247105282275372,-0.2544099774316786,-0.24446129425125404,0.5384320083993994,1.1534837483574416,0.16148077176342523,0.6928864387361633,-2.458227322457344,-2.0730482690685896,0.2376870631782341
NEON.PLA.D01.HARV.05632,-0.6102424605033114,-0.40278776391151977,-0.3564564469710728,-0.4918237753701788,1.224254921913132,-0.3188114134488246,-0.17956017531039972,-0.26070710688188126,-0.7806419456270891,-0.18953930176499434,-0.5143546381230573,-0.024793906519013916,-0.032536688980404085,0.4140394432911693,1.0055028571682025,0.053043478214513835,0.5407258386880615,-2.2434615612418307,-1.9026553255985408,0.13880343324382113
NEON.PLA.D01.HARV.05632,-0.3554905458800774,-0.2844506885182045,-0.2673109587917302,-0.3986718375318578,-0.08094565951298884,-0.5958236197679131,-0.018848922357574054,-0.4082677078995305,-0.7364099091957329,0.5453541657877536,-0.358669823570312,0.13074302951351224,0.12053229110298318,0.09337117962213254,0.31383362028264755,-0.10914365081433301,0.7091748197135698,-2.0894392801612383,-1.4172447189250672,0.285838593863313
NEON.PLA.D01.HARV.05632,-0.23137882670934865,-0.6393588456702357,-0.6697706932715274,-0.7653588004151459,-0.39453544185902023,-0.9202859166983369,0.12916845064362478,-0.5436173208947307,-1.094893734186225,0.3318222887473116,-0.9041074254806662,-0.6416014088346295,-0.6154702694976164,0.2274901405515094,0.24575253559653373,0.31176781006622767,1.3742638154127604,-2.19035907696838,-1.6194678603134407,0.9254237393677776
NEON.PLA.D01.HARV.05632,-0.6695971648859026,-0.526632157653044,-0.46737750267800404,-0.598288621820277,0.9971868633184777,-0.35261011050533264,-0.21648542948951194,0.1862737427074823,-0.8970475796357079,-0.18138156065239405,-0.6579577525493727,-0.21257513808820974,-0.19689242625994577,0.3818566444996699,0.8575927751592817,0.15011076590522546,0.6877786347675833,-2.339334095793112,-1.8719119877556611,0.28899385007035266
NEON.PLA.D01.HARV.05632,-0.6947399607981577,-0.4474614048055108,-0.3839597919863781,-0.5062589790040812,1.3571425318735009,-0.20608365196013445,-0.27502118026565503,-0.07284279388210191,-0.8066851094876887,-0.2547964714832226,-0.4911424679595894,-0.018470262773469564,-0.03426958379146706,0.4213295757571703,1.051450894364918,0.06090847573734437,0.5114585367893185,-2.273713517801887,-1.898175761704808,0.10670226901113694
NEON.PLA.D01.HARV.05632,-0.577963844321209,-0.330113726803987,-0.30013273376111205,-0.4521518785506987,0.1294245135043123,-0.6180550014851881,0.04270503256900678,-0.4946216703115082,-0.7431124395675098,0.3202107495123521,-0.4249157658844305,0.06510945721820835,0.05526843002015059,0.18561558464794212,0.4220304461739885,0.01923998628394043,0.7244274121470398,-2.099780393526762,-1.4935417356325162,0.33901168943570237
NEON.PLA.D01.HARV.05632,-0.534487769891676,-0.6395283503305402,-0.6368564291753338,-0.7542226754387227,0.15313981888935216,-0.5048106376458572,0.16540891657755238,-0.02965439094410909,-0.9941482064426207,0.34082059639024764,-0.8608525069191163,-0.647251742713094,-0.6900916576575757,0.26084208705810186,0.5113004319784107,0.16809046650351184,1.252617652700168,-2.3255423837449607,-1.5719045946574692,0.838720234871711
NEON.PLA.D01.HARV.05632,-0.6070045762290933,-0.46626089564346307,-0.4550810389174838,-0.5538997526388167,0.9485931932379413,-0.3963198646451712,-0.5051902618172915,-0.6264222657687811,-0.8561954315472602,-0.012856671489380219,-0.5655979504780427,-0.17385849748798496,-0.17764507534638302,0.3353797799983769,0.7925302303087105,0.17925893918689015,0.7144009235233186,-2.321977811125101,-1.727854734669123,0.37011080484816355
NEON.PLA.D01.HARV.05632,-0.4369912986880213,-0.3825080176324509,-0.3824919536515304,-0.4602541024244831,0.4073182743157097,-0.6159024483127933,-0.3247826112552485,-0.4356346359985758,-0.7884215844016016,0.1996553386910396,-0.4801231826391784,-0.08219567301180941,-0.07027963294589118,0.2448633432610237,0.5761509912307871,0.1255242470554749,0.7194642079984528,-2.1814937723607586,-1.5667964005900696,0.3939614176583686
NEON.PLA.D01.HARV.05632,-0.5293633756163157,-0.4013164726581341,-0.4221795097015229,-0.5496038471955667,-0.14119700829862517,-0.882688028645716,-0.20173552084834828,-0.6363448088751152,-0.8432125587328173,0.3740818878439799,-0.5464411842539637,-0.16977079978516793,-0.13727427853433044,0.16739782003721784,0.23696898943792122,0.12598971302572048,0.9421658488020843,-2.059690881122045,-1.462603573286905,0.5399749836345334
NEON.PLA.D01.HARV.05632,-0.7400426671983706,-0.853212230268595,-0.8242008134216984,-1.0058075010084029,1.5039738913715852,0.294335589372847,0.5833274335073754,0.2608687673349815,-1.2353875322778336,-0.5580279206866963,-1.2603320582242743,-1.109396287113248,-1.1683464862819692,0.7281720558408701,1.1799805596869468,0.3002492152887947,1.2973028480430324,-2.5565330871267733,-2.3125886940759726,0.8631697182319163
NEON.PLA.D01.HARV.05632,-0.6926765091391823,-0.7793587658912267,-0.8039683301794899,-0.8858908061549237,0.7039824405879058,-0.18666806501824074,0.14095613398529716,0.22593081963796302,-1.1521570861470967,0.08655827455367329,-1.1821863759620506,-0.9303604287684522,-0.9703847764444595,0.46674921705977535,0.7946361956938336,0.1916885841733998,1.3597459695677632,-2.2906225116915078,-1.85329801254737,0.8256862237603152
NEON.PLA.D01.HARV.05632,-0.5115271928453218,-0.6258798306805679,-0.6178559930834217,-0.7473280945023493,-0.014860737129804326,-0.6941387158612263,0.3417896280666815,-0.3412371678590168,-0.9664070045600935,0.4772780587014114,-0.8723341239800066,-0.558080765552242,-0.5890500690457724,0.32773517140571,0.43776196817448293,0.1104811810125003,1.2147573487676044,-2.0772937912020173,-1.5346824549897937,0.679606307724767
NEON.PLA.D01.HARV.05632,-0.42711485074389377,-0.5520488516879187,-0.5545679929553181,-0.6460147872167404,-0.5102532286558873,-1.144105335570468,-0.026360504827970834,-0.8902666529797901,-0.8545963648665185,0.4717655918635534,-0.6987440329722319,-0.2934248300922709,-0.34444518109369787,0.343994788129604,0.38376886910662417,0.10370754682365572,0.9799736839622759,-1.9294338674044291,-1.3738577997038726,0.5559405105769228
NEON.PLA.D01.HARV.05625,-0.7369827086181816,-0.6183239560915892,-0.6121440209861798,-0.6985536615119983,-0.09592641651877543,-0.8468059343185089,-0.24241220534433833,-0.7454254350076824,-0.9247076709894384,0.3176958606998434,-0.7010964579522166,-0.3905501859591059,-0.443798411287559,0.2946012074258741,0.43045623638203556,0.19835459419718965,1.0737235489412014,-1.9544069443537104,-1.3447640266722272,0.653438826156694
NEON.PLA.D01.HARV.05625,-0.5918362165022542,-0.7062260643513913,-0.7189628361330759,-0.830088112215214,0.6396714387853039,-0.4913715426520208,-0.15806283784365066,-0.3554879606750468,-1.0583998525728329,-0.027331345104675588,-0.9493950212125768,-0.66981861149305,-0.749021605817554,0.495612130478409,0.7418989925896413,0.2501900042699281,1.1563969325468415,-2.1392921629260107,-1.7819919668254636,0.6913111460662069
NEON.PLA.D01.HARV.05625,-0.8089650484541069,-0.7456935438400751,-0.7419051396574725,-0.8741679752545807,0.6801873780278687,-0.21149331768594495,0.22552402431095184,-0.002650684493330091,-1.0908447578410123,-0.08994299530873665,-1.006627389430041,-0.8344904399767614,-0.88707179145702,0.48470485011612124,0.7388009124687693,0.3706159049219573,1.236982111057351,-2.2579952585161935,-1.7585251249316138,0.822654976735108
NEON.PLA.D01.HARV.05625,-0.8662091084548528,-0.8111775074165618,-0.8328799344513441,-0.9493476388840751,0.47899921908432846,-0.39247668501470767,-0.10632579881087512,-0.12010925970173413,-1.211090606496483,-0.06115562174016018,-1.1221356179602295,-0.9868331404944433,-1.0439255086633212,0.49990536796970125,0.6384860883943534,0.3849173344272164,1.4404189951985091,-2.3209116185427554,-1.8250444498443337,1.043277075739952
NEON.PLA.D01.HARV.05625,-0.5913695119060685,-0.5340088449795993,-0.529979141687712,-0.6062817904663481,-0.6737241944808574,-1.0827466920789686,-0.3459250664670201,-0.8250919410194009,-0.9019568209780342,0.6090943300772671,-0.640061010989453,-0.30501039451333656,-0.33610712086441125,0.1869818137432096,0.08075220745869681,0.09742845645796336,1.1387525964061607,-1.9805811144453995,-1.253438356077528,0.7233686419529276
NEON.PLA.D01.HARV.05625,-0.6674005441868449,-0.5867329080669437,-0.5874161749118655,-0.6757975888647703,0.6044309344393846,-0.6215532693748155,-0.5501972317300392,-0.5798774689708898,-0.9261112984998959,0.11173080340753047,-0.6605253911602494,-0.29697212610693824,-0.4040836198958358,0.41091073788888105,0.7279244176620976,0.11797238623672182,0.9229225149477113,-2.0904594938575687,-1.5528456629729228,0.43372652701800257
NEON.PLA.D01.HARV.05625,-0.6240183408200943,-0.6048319405583766,-0.5785695429935237,-0.7059269613955608,0.764493001550621,-0.5737941026437094,-0.43001210418233565,-0.5287643762804352,-0.9311953553449659,-0.045772151050452424,-0.7007962483838743,-0.3764106725952267,-0.4726597668533272,0.44580139606601044,0.8762495585950584,0.1191081059675906,0.9475901663908313,-2.150115275059124,-1.712559884658181,0.49858695479607673
NEON.PLA.D01.HARV.05625,-0.6099386969828867,-0.5777025768359161,-0.5837362641353419,-0.7038923434836706,0.5987839979990929,-0.6433910229707561,-0.5385105466285265,-0.5499821690684046,-0.9268123236971145,-0.04971348789695785,-0.7034086376955129,-0.42216374067207907,-0.5277666589429458,0.451409015749315,0.8202161089705913,0.19645440642897738,1.027379527948692,-2.185786918500791,-1.698406720719614,0.5425408858747425
NEON.PLA.D01.HARV.05625,-0.5882805759078679,-0.5795700810922666,-0.5714716929538907,-0.6646024069974855,0.34117771586123496,-0.7756968761623285,-0.4199535934090099,-0.7225100404640549,-0.8845300115855057,0.19378681311547943,-0.6598621334250958,-0.2530283625522702,-0.30339184833089977,0.3771269000571565,0.6571049223224296,0.10088012797695052,0.8871767556408768,-2.0934054957206802,-1.5327396130570108,0.44705569259221245
NEON.PLA.D01.HARV.05625,-0.5884949735744877,-0.5427685237908817,-0.4990814295938317,-0.6042659861842279,0.4717840013825757,-0.6113407443754935,-0.5870538074418918,-0.569826979785355,-0.8189155002937023,0.11806040247210052,-0.5347600201423757,-0.20431787076924396,-0.2804340897725468,0.3460009440944245,0.6685533956216392,0.16690527943373074,0.8052168571657623,-2.032247614411398,-1.4084922778070568,0.37741386815461103
NEON.PLA.D01.HARV.05625,-0.6508473327891118,-0.6313285287484414,-0.6211863437098711,-0.7045144307944803,1.0433425337036462,-0.4594467680004384,-0.6638853332044702,-0.5586298008469305,-0.946502462014994,-0.2811250816799285,-0.716231244729715,-0.4061973457281545,-0.5207475982522906,0.5418695717265539,0.9928502531701633,0.24405617280649092,0.895213126407469,-2.2420215852878225,-1.8207267410944843,0.4145168285040955
NEON.PLA.D01.HARV.05625,-0.7683922188622818,-0.5406571293219409,-0.5497167351962324,-0.7124060702332553,0.5337071787970296,-0.5853353298834637,-0.0920635014718042,-0.633381587466146,-0.9873112878011536,-0.05382921608534082,-0.7175210264782835,-0.4161191181090326,-0.4898873340730751,0.43696228920423763,0.7106051388156465,0.2006609653796142,1.063490354183362,-2.2643130032549603,-1.7690410874380684,0.5764220639515397
NEON.PLA.D01.HARV.05625,-0.6970727106947375,-0.5672081675647846,-0.5252616545562916,-0.6314849326303343,0.6664751861898539,-0.638374580200048,-0.38738266698841767,-0.4598068727413248,-0.855726002620184,-0.025718518118629748,-0.5836564724918399,-0.1900955663733894,-0.26844861642809487,0.4393706223230315,0.8196943987982171,0.11921487515566227,0.7952584596938396,-2.174389180261494,-1.5820659880686128,0.32760477399038473
NEON.PLA.D01.HARV.05625,-0.7141842110948787,-0.5304513430591096,-0.5389319385532126,-0.6068090312607699,0.1312116417611668,-0.8255454060537998,-0.3967855375913496,-0.8163636956690478,-0.9210359187815025,0.1510147475955927,-0.6035375577470222,-0.314569689714226,-0.39210135061872475,0.30545536545838065,0.5279659201208763,0.23626204958506639,0.9698272498216411,-2.009686502476318,-1.47687085011313,0.5770081926643841
NEON.PLA.D01.HARV.05625,-0.6743407787837692,-0.5915787384230783,-0.6090452678260843,-0.7772572118322122,0.3650169846748726,-0.7389825466764506,-0.10394948565102913,-0.9036146579858972,-0.956792187150799,-0.1229081520014257,-0.8092588955544527,-0.5475628405788632,-0.6198197417969802,0.5109298064928096,0.7179012924554161,0.2851571870512437,1.1370532630257812,-2.3957586775674367,-1.8833131327048815,0.7074346793225356
NEON.PLA.D01.HARV.05625,-0.41656575659456957,-0.38292858385985906,-0.36214076448865745,-0.5132639530777029,-0.36303015962268986,-0.7838302373227946,-0.08964005606893088,-0.8900651194821164,-0.7890144740656033,0.39677470513717067,-0.5281315415738748,-0.2276649141692129,-0.27647792956889766,0.11350637473395091,0.16014797304317324,0.07997114118208046,1.2464366203826185,-2.2690407162464,-1.7272926139235305,0.7531441156221176
NEON.PLA.D01.HARV.04568,-0.701734305518761,-0.4299578224947462,-0.3947967663957452,-0.5756458237231686,0.6485112007365901,-0.6027331591726544,-0.6153729813904537,-0.6875661563566289,-0.8445675746446694,-0.07949712127146952,-0.5884224943670376,-0.13836843733111093,-0.21672883862745082,0.3892435206510084,0.711278226456133,0.13181898052185445,0.8339179683157585,-2.123199035865106,-1.698366060866367,0.40954082305826384
NEON.PLA.D01.HARV.04568,-0.5413248613170475,-0.36908935346053945,-0.3365286307420504,-0.5149132224661233,0.5896852350775672,-0.639403515931226,-0.504309945519721,-0.6597580026950043,-0.7850599129389717,0.03240632143766446,-0.4523522825564454,-0.05037845650488855,-0.11746756740972088,0.28576625430021657,0.6356592862572745,0.09320225776107637,0.7815513775538134,-2.060272684984581,-1.5969315830666477,0.40016700365236735
NEON.PLA.D01.HARV.04568,-0.5887967543675218,-0.36403139881259655,-0.32832622185225013,-0.5037118890111066,0.28409208495699967,-0.7144551766402513,-0.41076230894501903,-0.8020851991301543,-0.7655970882153001,0.21111600829738386,-0.4873938559689634,-0.07759774820855185,-0.12441067270832187,0.24454769181244812,0.5345177577007294,0.13717457457043855,0.8336501454001757,-2.003674797869241,-1.6401946163628411,0.42316940805176206
NEON.PLA.D01.HARV.04568,-0.4958783776310846,-0.4769318534385875,-0.45545006806657584,-0.5811338928037445,0.9931178991217151,-0.31656275898391995,-0.24843158290263978,-0.31130796388221654,-0.8053084156548536,0.055271422232962074,-0.5218019845146411,-0.14027569352331062,-0.2252026498308106,0.3234135337631442,0.834650785049705,0.02468189716422257,0.7422142956330131,-1.944617118177649,-1.5213594177517942,0.2790545655454429
NEON.PLA.D01.HARV.04568,-0.5473386048200318,-0.4324686584787669,-0.40696293016036666,-0.5201112348013711,1.113988584576311,-0.2596291470342899,-0.5180669527953543,-0.3511729768512257,-0.7205267132147407,-0.020272519635485948,-0.4309957269669122,-0.006042670484708586,-0.11368676526352446,0.32819180831326483,0.8194714572638069,0.052154164591109775,0.6549049423687678,-2.045765325616723,-1.5506106433598585,0.24073977967063928
NEON.PLA.D01.HARV.04568,-0.6682283421575583,-0.5149512887106115,-0.5032514270568518,-0.590347463020907,1.2322446505220594,-0.3241143414354511,-0.3942448010005429,-0.44003990499398254,-0.795113122536289,-0.09964516699984852,-0.5332992576096368,-0.14191747159528803,-0.2522844171740589,0.43562491700417344,0.9522395504650962,0.06861339143439281,0.6681945862129539,-2.0076348725657747,-1.5848431461699524,0.2280335935833711
NEON.PLA.D01.HARV.04568,-0.4368772315520456,-0.46554329688531315,-0.4611347627367066,-0.5903145835687698,0.6192625449318677,-0.4324257701741452,-0.31321509521641977,-0.39172953751870876,-0.8232125696311552,0.21691790018805543,-0.5702874929955081,-0.1626818646955851,-0.22771663521303367,0.27255255547285373,0.639403862269275,0.016595567451868652,0.8729554521981835,-2.0281794398321034,-1.4540803839341883,0.40091544080678815
NEON.PLA.D01.HARV.04568,-0.6361669589078135,-0.5301984716069392,-0.5331532001895727,-0.5961696431692295,1.5456804193872529,-0.06982362388815731,-0.30109677561181564,-0.005468451881920218,-0.8081676270391812,-0.09741412461265082,-0.5336158090785714,-0.18712157934031365,-0.3001417808410613,0.4269335722212279,1.02291953946976,-0.026867377963101974,0.6455868742149782,-2.1186346780416208,-1.644346646435462,0.20265053721195028
NEON.PLA.D01.HARV.04568,-0.5192052254812909,-0.3016658055923116,-0.25436530910952965,-0.3982529009184741,0.8074434490373468,-0.12120635721751143,-0.21758562585153077,-0.19246543274901756,-0.5938537817783608,0.36791987637506474,-0.2436355060131773,0.16081924323058608,0.06596366644439555,0.08780416780493418,0.5079772504059609,-0.10528196850183431,0.6559701220251791,-1.8955111749915905,-1.2968530969294558,0.20825581661017267
NEON.PLA.D01.HARV.04568,-0.593550014008581,-0.38991333069521594,-0.36876358349802785,-0.44934458400668464,0.9691668737205061,-0.24509193552060138,-0.3262300845242791,-0.2945525676592911,-0.6890982110500129,0.22684739996974226,-0.3203019430615702,0.04729354440943243,-0.06362725920763079,0.23742981291650525,0.7086950915737771,-0.0030935124401687123,0.5505700953803812,-1.8417025088448593,-1.3750451400167307,0.23101293713044702
NEON.PLA.D01.HARV.04568,-0.54316382080753145,-0.4578754373109174,-0.44896128731704166,-0.5309771106700563,1.0101902574736756,-0.2500248288509728,-0.27793325847762795,-0.1834374236654823,-0.7477889625200156,0.14069534134696418,-0.44175324964931395,-0.06085156820551945,-0.16739272081891363,0.2611665144425915,0.7239983634831966,0.03416471657060632,0.653891538194209,-1.9436154007968474,-1.4029254244934617,0.2478859478740762
NEON.PLA.D01.HARV.04568,-0.6158080449713766,-0.4567041949018672,-0.43540003769882385,-0.49829751477254003,1.5294248037870224,-0.04853793650982741,-0.4309780396395505,-0.09836961918753633,-0.6525052959684033,-0.039007000007906245,-0.344506855848287,-0.0038236932412943564,-0.12407587484860752,0.37328324913608896,0.9991747138857512,0.014444550268125795,0.45394973679042433,-1.9392637926047525,-1.5005092222297831,0.0883360228010201
NEON.PLA.D01.HARV.04568,-0.3925889106140489,-0.19949649398649608,-0.16049113998915876,-0.3090976382792398,0.8964480347554662,-0.05832123295118223,-0.09399161615799624,0.0053008638644207904,-0.5255004812553545,0.34183511923255666,-0.12278064455600593,0.3067481931297302,0.20611676575124666,0.04713573969343638,0.5189670307192236,-0.1874299383701221,0.4874480947037152,-1.8442450789168827,-1.3110597105009354,0.06858035494689438
NEON.PLA.D01.HARV.04568,-0.5244231589925406,-0.2736886583463716,-0.2554331588796509,-0.3494980951767567,0.8413281591893982,-0.1536764924020525,-0.17956078392399566,0.0037785270266076517,-0.6144583573860066,0.3097327827667098,-0.22070198953576095,0.18404299106325414,0.07556975789260519,0.11122813820086258,0.5917732595902615,-0.10484317505993582,0.5499588156330459,-1.877019616940587,-1.3270399025056223,0.14939820062710132
NEON.PLA.D01.HARV.04568,-0.5109652212944606,-0.27239018192324815,-0.2291800941072382,-0.3181295402670748,1.3856971000651424,0.3752697614465509,-0.142809338781709,0.3190768039400996,-0.5658169255645678,0.23214029841371744,-0.15874420564311753,0.2808411288619441,0.1607504939060491,0.11983289266460467,0.6917457844035901,-0.2028189842068116,0.45262773175666127,-1.9440605931710246,-1.459162069614399,0.014535495235672968
NEON.PLA.D01.HARV.04568,-0.5612673223000554,-0.2830736729332406,-0.24831675944902604,-0.31447156523868897,0.9735629244617795,-0.2226029518105726,-0.33610364555641364,-0.20931424443758598,-0.46943071256354224,0.25873052741265523,-0.0718351599177107,0.262653311608778,0.16474596883338904,0.15108004439633752,0.658480220406183,-0.050341499462162695,0.3501933943451366,-1.5904855305995242,-1.1500113505319438,0.03175744153480947
NEON.PLA.D01.HARV.04552,-0.6325809358357527,-0.7124627886809571,-0.7359668135621112,-0.8799236750897103,0.4953781327898444,-0.23884433038952005,0.3881236294125396,0.167455064784954,-1.141187126928832,0.610067241330192,-1.142943630358247,-0.8897259063874893,-0.8749762565392264,0.12008766823177343,0.482814984116059,-0.05306275928811317,1.4984501592812642,-2.130529202260601,-1.4845356319785974,0.9516045277861678
NEON.PLA.D01.HARV.04552,-0.5733078080483284,-0.6274471654734999,-0.6444655367441584,-0.7606827366343742,0.7897516107580377,-0.01900528561333876,0.2946904439569014,0.1022052475608266,-1.0305849936484601,0.5615991102609506,-0.9487085999708208,-0.6982801016856761,-0.6887841635968901,0.14307782129512964,0.5878014558937895,-0.055625058204411264,1.2255523270761048,-1.8850092506393519,-1.2541363185327208,0.7360117115148911
NEON.PLA.D01.HARV.04552,-0.6173344692569237,-0.5939092002492835,-0.5477080474601912,-0.6593130874853338,1.3258093518116578,0.3286460793329893,0.11814062512489083,0.3744809615426118,-0.9152703868050089,0.5203429030788359,-0.7969538686580826,-0.48521526475702836,-0.4946781513323344,0.13020879794954895,0.7359441071061563,-0.09611674056100881,0.9658566773587696,-1.8218875179734066,-1.2338729067710674,0.4877740387984604
NEON.PLA.D01.HARV.04552,-0.458386451373783,-0.43600490217305515,-0.4426430747099719,-0.5420030657945973,0.3547930845309179,-0.3423473110644489,0.24471025772834182,-0.23737599444308424,-0.7853770566704109,0.8354585969301861,-0.6037397536844885,-0.29681538809629676,-0.24524247203852617,0.018947819524399966,0.2796202781619853,0.005049994086552351,0.9023754056357428,-1.4882525572452754,-0.8714124644200594,0.5168264027016616
